rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
2219,694.01,694,55383975,55383975.01,1,FP,05h09m32.06s,77.383578,-64d01m33.9s,-64.026083,6.468,25.987,2458366.7709999997,48.052158,4.453456,14841.87402,12.403848,79.879272,762.479675,11.2595,223.882,5354.959961,4.45894,0.971483,4/30/2019 13:04,4/10/2020 12:00
2220,695.01,695,55559618,55559618.01,1,PC,04h52m33.18s,73.138235,-64d55m43.92s,-64.92886800000001,-21.123,106.744,2458346.417,21.37511,4.37398,771.9130150000001,2.993302,45.304731,661.6916269999999,10.749,144.045,5591.0,4.38111,1.06168,4/30/2019 13:04,2/9/2021 12:01
2221,696.01,696,77156829,77156829.01,1,PC,04h32m42.96s,68.178987,-39d47m27.15s,-39.790874,239.41,-967.7719999999999,2459174.495,0.8608959999999999,0.633578,530.905309,0.962091,112.28311699999999,830.229889,10.4276,19.8782,3450.0,4.89044,0.33819,4/30/2019 13:04,2/12/2021 12:01
2222,696.02,696,77156829,77156829.02,2,PC,04h32m42.96s,68.178987,-39d47m27.15s,-39.790874,239.41,-967.7719999999999,2459197.9480000003,14.77714,0.742,1050.0,1.2394,0.326042,210.0,10.4276,19.8782,3450.0,4.89044,0.34,4/30/2019 13:04,2/12/2021 12:01
2223,697.01,697,77253676,77253676.01,1,PC,04h38m49.01s,69.70422099999999,-36d40m52.77s,-36.681326,28.168000000000003,25.051,2459193.6380000003,8.607864,3.0660000000000003,410.0,2.03417,94.8862,869.0,9.3553,93.7714,5447.0,4.39971,0.97,4/30/2019 13:04,2/2/2021 10:00
2224,698.01,698,141527579,141527579.0,1,PC,05h50m57.38s,87.739087,-76d37m10.6s,-76.61961,158.696,157.834,2459143.623,15.086661999999999,2.044,2005.0,2.2309200000000002,2.07151,334.0,12.1293,63.3731,3570.0,4.83196,0.47,4/30/2019 13:04,2/1/2021 16:00
2225,699.01,699,149302744,149302744.0,1,PC,05h33m31.74s,83.38224,-62d06m32.48s,-62.109021999999996,-8.356,23.462,2459161.423,14.800946,3.576,100.0,2.3952400000000003,69.2968,803.0,9.8106,193.29,6138.6,4.07,1.42,4/30/2019 13:04,2/1/2021 16:00
2226,699.02,699,149302744,149302744.0,2,PC,05h33m31.74s,83.38224,-62d06m32.48s,-62.109021999999996,-8.356,23.462,2458358.8959999997,33.621113,5.121985,329.732513,2.481645,65.393173,725.2752690000001,9.8106,193.29,6138.600098,4.07,1.34075,4/30/2019 13:04,10/30/2020 1:59
2227,700.01,700,150428135,150428135.0,1,CP,06h28m22.97s,97.09571700000001,-65d34m43.01s,-65.578615,-102.75,161.805,2459158.6980000003,16.051208,1.268,2704.0,2.2015700000000002,1.318,298.0,10.9102,31.1265,3482.0,4.438,0.42,4/30/2019 13:04,12/22/2020 10:00
2228,700.02,700,150428135,150428135.0,2,CP,06h28m22.97s,97.09571700000001,-65d34m43.01s,-65.578615,-102.75,161.805,2458330.474,37.424812,3.282715,721.463501,2.685352,2.744087,328.260956,10.9102,31.1265,3482.0,4.438,1.0,4/30/2019 13:04,12/11/2020 12:01
2229,700.03,700,150428135,150428135.0,3,CP,06h28m22.97s,97.09571700000001,-65d34m43.01s,-65.578615,-102.75,161.805,2458331.359,9.976745,1.973866,597.618225,2.452109,15.994643,510.050751,10.9102,31.1265,3482.0,4.438,1.0,5/20/2019 19:31,12/11/2020 12:01
2230,701.01,701,219239945,219239945.0,1,FP,04h18m05.2s,64.52165,-53d48m04.57s,-53.801269999999995,42.013000000000005,36.099000000000004,2458389.367,13.697384,4.783848,1061.946533,4.211945,96.89380600000001,800.191162,10.966,217.62099999999998,5837.0,4.37713,1.10089,4/30/2019 13:04,12/17/2019 10:00
2231,702.01,702,237914496,237914496.0,1,PC,03h44m41.99s,56.174949,-65d11m54.02s,-65.198339,-24.796999999999997,178.787,2459168.894,3.56811,1.25,840.0,1.70134,24.2429,618.0,11.8371,84.4039,4015.0,4.61505,0.58,4/30/2019 13:04,2/1/2021 10:00
2232,703.01,703,237928815,237928815.0,1,PC,03h51m59.96s,57.999823,-59d52m56.79s,-59.882442000000005,28.775,32.674,2459163.51,8.672983,2.7569999999999997,569.0,2.4485099999999997,64.2026,788.0,10.2036,120.984,5384.0,4.54758,0.91,4/30/2019 13:04,1/14/2021 16:00
2233,703.02,703,237928815,237928815.0,2,PC,03h51m59.96s,57.999823,-59d52m56.79s,-59.882442000000005,28.775,32.674,2458370.312,45.119968,3.6728989999999997,841.8773800000001,2.479501,9.287877,445.244812,10.2036,120.984,5384.0,4.54758,0.8523040000000001,4/30/2019 13:04,12/17/2019 10:00
2234,704.01,704,260004324,260004324.0,1,CP,06h04m21.6s,91.089986,-55d18m41.54s,-55.311538,681.7260000000001,342.13199999999995,2459166.562,3.8143059999999998,1.34,260.0,1.0561,17.798,572.0,10.1428,29.8424,3625.0,4.7833,0.5,4/30/2019 13:04,1/14/2021 10:00
2235,705.01,705,391904697,391904697.0,1,PC,07h05m54.52s,106.477148,-72d33m31.55s,-72.55876500000001,-12.103,22.769000000000002,2459198.491,47.020232,5.315,1236.0,2.64732,7.922960000000001,467.0,11.4994,191.058,5249.18,4.68369,0.88,4/30/2019 13:04,2/1/2021 10:00
2236,706.01,706,219345200,219345200.0,1,PC,04h59m00.64s,74.752657,-49d44m10.24s,-49.736179,64.586,-27.388,2458434.9080000003,47.020232,4.430998000000001,590.0613400000001,3.9650480000000003,98.606674,803.704346,8.3643,94.697,5709.600098,3.53,1.58004,4/30/2019 13:04,1/15/2021 12:01
2237,707.01,707,167342439,167342439.0,1,PC,06h34m55.1s,98.729589,-67d32m14.19s,-67.537274,-14.99,-11.318,2458345.517,52.80913,5.779866999999999,654.738752,2.644564,9.923141000000001,452.67034,10.0906,130.959,5409.22,4.46229,1.03016,4/30/2019 13:04,12/18/2020 16:00
2238,708.01,708,391821647,391821647.0,1,FP,05h31m03.57s,82.764859,-70d21m25.84s,-70.357179,6.515,23.14,2458325.574,1.996071,5.910879,352.766724,1.9479509999999998,1372.564331,1552.397461,10.8623,214.75599999999997,6636.0,4.60452,0.9751209999999999,4/30/2019 13:04,12/17/2019 10:00
2239,709.01,709,396720998,396720998.0,1,PC,04h22m37.29s,65.655386,-54d08m49.84s,-54.147179,8.37,-0.758,2458392.819,32.379585,4.147055,59615.703129999994,3.920874,24615.09766,3194.626953,13.987,1350.32,50000.0,5.80276,0.147,4/30/2019 13:04,10/30/2020 1:59
2240,710.01,710,309402106,309402106.0,1,FP,08h18m59.69s,124.748703,-65d16m41.12s,-65.27808900000001,-13.07,12.777999999999999,2458343.942,72.0819,1.148164,5511.209,18.899661,499.14762,1205.527164,8.488401,157.721,7053.0,4.22463,1.5968799999999999,5/20/2019 19:32,7/13/2020 16:00
2241,711.01,711,38510224,38510224.01,1,PC,04h10m03.87s,62.51613100000001,-61d56m33.6s,-61.942668000000005,5.702000000000001,-47.955,2459175.576,18.383844,3.0789999999999997,1178.0,2.21011,7.72663,464.0,11.7481,118.28,4356.0,4.60471,0.68,5/20/2019 19:32,2/1/2021 10:00
2242,712.01,712,150151262,150151262.0,1,PC,06h11m44.67s,92.93610600000001,-65d49m33.02s,-65.825839,-2.929,31.003,2458376.011,9.531460000000001,1.4580000000000002,635.0,1.98563,7.062189999999999,454.0,9.9059,58.6212,4504.0,4.58833,0.72,5/20/2019 19:32,10/30/2020 1:59
2243,712.02,712,150151262,150151262.0,2,PC,06h11m44.67s,92.93610600000001,-65d49m33.02s,-65.825839,-2.929,31.003,2459153.204,51.699838,4.395,1840.0,2.53804,2.64005,355.0,9.9059,58.6212,4504.0,4.58833,0.72,5/20/2019 19:32,2/1/2021 10:00
2244,712.03,712,150151262,150151262.0,3,PC,06h11m44.67s,92.93610600000001,-65d49m33.02s,-65.825839,-2.929,31.003,2458417.121,53.74648199999999,5.592988,1557.541816,3.263156,3.358264,345.261745,9.9059,58.6212,4504.0,4.58833,0.8426450000000001,5/20/2019 19:32,10/30/2020 1:59
2245,713.01,713,167600516,167600516.0,1,PC,06h48m05.13s,102.021376,-65d37m27.33s,-65.624257,-19.099,-124.999,2459138.699,35.999906,3.741,1114.0,2.05559,2.88027,362.0,10.6925,69.3653,4316.7,4.60858,0.65,5/20/2019 19:32,12/22/2020 10:00
2246,713.02,713,167600516,167600516.0,2,PC,06h48m05.13s,102.021376,-65d37m27.33s,-65.624257,-19.099,-124.999,2458325.894,1.871503,1.038575,239.53964700000003,1.144488,221.718594,984.1703539999999,10.6925,69.3653,4316.7,4.60858,0.740945,5/20/2019 19:32,1/29/2021 10:00
2247,714.01,714,219195044,219195044.0,1,PC,06h09m34.18s,92.39241700000001,-53d49m22.76s,-53.822988,92.721,115.29799999999999,2459182.482,4.323924,1.3519999999999999,530.0,1.4933100000000001,15.5731,553.0,11.5436,53.8473,3782.0,4.438,0.47,5/20/2019 19:32,2/1/2021 10:00
2248,714.02,714,219195044,219195044.0,2,PC,06h09m34.18s,92.39241700000001,-53d49m22.76s,-53.822988,92.721,115.29799999999999,2459223.1319999998,10.17755,2.004,1080.0,1.5272700000000001,5.53991,427.0,11.5436,53.8473,3782.0,4.438,0.47,5/20/2019 19:32,2/19/2021 16:00
2249,715.01,715,271971130,271971130.0,1,PC,07h35m24.56s,113.852328,-73d34m38.67s,-73.577409,82.634,9.987,2458327.551,19.287523,2.0669310000000003,4942.356445,7.06999,4.039459,361.576782,13.5308,42.4048,3075.0,4.438,1.0,5/20/2019 19:32,2/12/2021 12:01
2250,716.01,716,119081096,119081096.0,1,FP,09h04m57.34s,136.238912,-18d30m09.63s,-18.502674,94.649,-39.417,2458518.11,0.8370700000000001,2.497,2745.5,2.98849,2645.929932,1998.0,12.4268,88.8248,3776.0,4.72,0.52,4/24/2019 14:49,3/4/2020 12:58
2251,717.01,717,275248683,275248683.0,1,FP,09h51m52.93s,147.970536,+02d06m59.93s,2.116647,-26.092,62.06399999999999,2458518.266,0.53079,1.238,1113.069946,2.98849,977.3430179999999,1557.0,11.4407,34.7229,3788.399902,4.87,0.52,4/24/2019 14:49,12/17/2019 10:00
2252,718.01,718,150247134,150247134.0,1,FA,06h16m40.19s,94.167445,-62d38m54.25s,-62.648403,-3.58,34.785,2459144.828,12.865077000000001,3.9789999999999996,1070.0,1.90058,40.6428,703.0,11.4845,726.88,5031.0,4.87,0.81,4/24/2019 14:49,12/22/2020 16:00
2253,719.01,719,184952758,184952758.0,1,FP,08h32m34.6s,128.144178,-36d20m48.54s,-36.346818,57.83,-24.55,2458519.892,4.10553,4.2669999999999995,310.0,1.7126,897.176,1524.0,9.0349,84.7306,5653.0,4.46,0.97,4/24/2019 14:49,5/20/2020 16:00
2254,720.01,720,131419878,131419878.0,1,FP,07h52m08.93s,118.037196,-37d47m56.46s,-37.799015999999995,-12.175,8.992,2458494.089,3.16043,1.922,203.33,2.38866,616.95,1388.0,8.8154,151.634,6482.3,4.21,1.52,4/24/2019 14:49,5/20/2020 16:00
2255,721.01,721,38571020,38571020.01,1,PC,04h12m47.85s,63.199385,-64d20m52.1s,-64.34780500000001,24.215,-54.199,2459161.53,12.287531,4.558,280.0,2.1238,136.69899999999998,952.0,10.1805,206.294,6008.62,4.21807,1.3,5/8/2019 16:01,2/1/2021 16:00
2256,722.01,722,38509907,38509907.01,1,PC,04h09m31.1s,62.379568000000006,-62d51m02.36s,-62.85065600000001,124.306,166.09099999999998,2458339.1459999997,15.300379999999999,2.966,1420.0,2.376944,8.55066,476.0,11.9755,57.6851,4082.0,4.63162,0.660762,5/8/2019 16:01,1/20/2021 12:01
2257,723.01,723,177077336,177077336.0,1,PC,06h52m58.4s,103.243335,-70d38m30.07s,-70.64168599999999,-56.35,143.357,2459155.0409999997,1.417865,1.227,170.0,1.14131,347.69199999999995,1203.0,10.0686,80.9812,4907.96,4.57809,0.76,5/8/2019 16:01,12/22/2020 10:00
2258,724.01,724,339961200,339961200.0,1,PC,07h30m13.26s,112.55525800000001,-58d32m22.78s,-58.53966,-47.598,51.696000000000005,2459137.836,3.2126490000000003,0.556,310.0,2.41689,40.6367,703.0,9.7333,95.3452,5330.0,4.51,0.88,4/24/2019 14:49,12/22/2020 16:00
2259,725.01,725,410245915,410245915.0,1,FP,08h55m51.57s,133.964876,-20d16m29.2s,-20.274779000000002,-1.1,-5.3,2458518.762,0.98877,1.65,744.947021,2.50979,3360.7700200000004,2121.0,10.2658,272.834,6173.299805,4.22,0.84,4/24/2019 14:49,3/4/2020 12:58
2260,726.01,726,174143743,174143743.0,1,FP,07h35m32s,113.88333,-36d23m13.06s,-36.386962,6.9479999999999995,39.068000000000005,2458492.313,0.46132,1.32,220.0,1.8925299999999998,13156.0,2983.0,10.1007,206.755,6629.0,4.41,1.21,4/24/2019 14:49,5/20/2020 16:00
2261,727.01,727,149788158,149788158.0,1,PC,08h42m56.86s,130.736931,-02d29m54.91s,-2.498585,22.576999999999998,-120.15,2458517.945,4.72609,1.7080000000000002,1880.0,2.22171,17.9681,573.0,11.0002,42.972,3653.0,4.74,0.5,4/24/2019 14:49,1/31/2021 12:01
2262,728.01,728,96097215,96097215.01,1,PC,09h47m34.01s,146.891712,-07d19m51.13s,-7.33087,-20.668000000000003,-11.696,2458518.941,1.60245,0.312,890.0,4.69411,55.2437,759.0,10.5656,172.097,5648.0,4.74,0.98,4/24/2019 14:49,5/20/2020 16:00
2263,729.01,729,144138509,144138509.0,1,PC,11h44m08.5s,176.035412,-09d56m55.91s,-9.948864,-37.854,3.923,2458564.831,1.60245,2.004126,1127.008667,4.344475,287.594208,1050.303467,10.5568,235.665,6023.200195,4.05,1.27094,5/15/2019 18:24,12/17/2019 10:00
2264,730.01,730,11561667,11561667.01,1,PC,09h59m17.68s,149.823667,-27d23m34.14s,-27.392816999999997,-24.635,-8.286,2458543.867,3.087925,2.2150630000000002,55306.96484,23.483095000000002,147.573486,888.9387210000001,14.9181,436.176,4105.0,4.438,1.0,5/15/2019 18:24,1/6/2021 12:01
2265,731.01,731,34068865,34068865.01,1,PC,09h44m29.15s,146.121464,-45d46m44.46s,-45.779016,-462.54900000000004,-582.814,2458543.492,0.321941,0.630316,242.211365,0.746412,532.993774,1225.463257,8.031941,9.41263,3518.0,4.82492,0.45899999999999996,5/15/2019 18:24,5/18/2020 12:00
2266,732.01,732,36724087,36724087.01,1,CP,10h18m34.78s,154.644903,-11d43m04.08s,-11.717801,-341.409,-247.87,2458543.911,0.768418,0.816472,1252.8498539999998,1.134371,83.33045200000001,770.585205,10.5848,21.9814,3329.0,4.94957,0.3,5/15/2019 18:24,12/18/2020 12:01
2267,732.02,732,36724087,36724087.02,2,PC,10h18m34.78s,154.644903,-11d43m04.08s,-11.717801,-341.409,-247.87,2458546.848,12.254218,1.361689,3416.662354,1.785398,2.075964,306.14328,10.5848,21.9814,3329.0,4.94957,0.3,5/15/2019 18:24,12/18/2020 12:01
2268,733.01,733,106402532,106402532.0,1,PC,10h37m38.24s,159.40931799999998,-40d53m17.73s,-40.888259000000005,27.543000000000003,19.347,2458545.773,4.886506,2.511254,465.7404480000001,2.158625,307.391052,1067.929443,8.8411,75.2092,5969.0,4.5172,0.955778,5/15/2019 18:24,10/30/2020 1:59
2269,734.01,734,146846569,146846569.0,1,PC,10h43m33.51s,160.88963600000002,-44d37m18.53s,-44.621815000000005,-287.11,132.7,2458545.4480000003,4.753609,1.092803,335792.9399,12.682961,2.615958,324.360125,15.173,75.2092,3010.0,5.10976,0.16899999999999998,5/15/2019 18:24,10/30/2020 1:59
2270,735.01,735,150271680,150271680.0,1,FP,06h19m01.13s,94.754704,-63d51m52.95s,-63.86470799999999,31.763,-44.282,2458543.9669999997,2.5936939999999997,3.0544290000000003,526.784851,2.9807360000000003,4.324175,367.786316,9.5215,121.755,5316.600098,3.88,1.28725,5/15/2019 18:24,3/4/2020 12:58
2271,736.01,736,181804752,181804752.0,1,CP,11h02m45.72s,165.690484,-16d24m23.2s,-16.406444,-221.078,-58.998999999999995,2458546.509,4.990069999999999,1.150579,17848.07227,2.019085,1.9581810000000002,301.705322,13.5571,26.4927,2940.0,5.14315,0.15,5/15/2019 18:24,12/17/2019 10:00
2272,736.02,736,181804752,181804752.0,2,CP,11h02m45.72s,165.690484,-16d24m23.2s,-16.406444,-221.078,-58.998999999999995,2458543.558,0.947973,0.546439,4555.549805,1.037152,17.930822,524.83136,13.5571,26.4927,2940.0,5.14315,0.15,5/15/2019 18:24,1/23/2021 12:01
2273,737.01,737,219189765,219189765.0,1,PC,11h24m03.55s,171.014792,-19d33m25.05s,-19.556959,-38.857,39.679,2458544.429,1.732017,1.640824,35720.00391,6.320436,34.180733000000004,616.6874389999999,14.7599,299.389,3394.0,4.9186,0.332,5/15/2019 18:24,3/25/2020 12:00
2274,738.01,738,260304800,260304800.0,1,PC,06h18m08.51s,94.535471,-57d33m31.42s,-57.558727000000005,-5.197,25.629,2459204.851,3.440725,2.485811,8994.263209,8.923169999999999,331.810746,1088.534909,12.7474,389.884,5324.0,4.435630000000001,0.942255,5/15/2019 18:24,2/18/2021 16:00
2275,739.01,739,279425357,279425357.0,1,PC,06h59m57.84s,104.991003,-57d37m07.23s,-57.618675,-4.901,-7.095,2459205.5840000003,9.014089,1.426597,5409.02646,12.890033,188.205949,944.6655689999999,11.6049,340.416,6083.61,4.3203,1.1584,5/15/2019 18:24,2/19/2021 16:00
2276,740.01,740,310009611,310009611.0,1,PC,10h08m28.33s,152.118034,-50d18m27.01s,-50.307503000000004,-25.127,-30.379,2458544.478,2.13049,3.289683,516.960999,2.506924,1032.81665,1445.857666,9.529,115.09100000000001,5776.0,4.4063099999999995,1.05578,5/15/2019 18:24,10/30/2020 1:59
2277,741.01,741,359271092,359271092.0,1,PC,09h21m35.85s,140.399376,-60d16m52.21s,-60.28116899999999,-840.1139999999999,182.09,2458544.087,7.576262,1.8695689999999998,299.053558,0.9202030000000001,12.597044,480.49282800000003,7.66874,10.454,3766.0,4.75957,0.528,5/15/2019 18:24,10/30/2020 1:59
2278,742.01,742,373424049,373424049.0,1,FP,09h20m13.63s,140.056794,-53d07m10.87s,-53.119685,2.654,-0.909,2458543.475,0.963081,2.378514,244.261215,2.7276439999999997,23744.77344,3166.006104,8.6333,227.265,8688.0,4.32187,1.68698,5/15/2019 18:24,3/4/2020 12:58
2279,743.01,743,434486077,434486077.0,1,PC,10h26m17.44s,156.572646,-23d30m29.03s,-23.508063,-31.688000000000002,-2.992,2458545.139,2.2278759999999997,1.4438790000000001,16377.96289,11.498628,505.732971,1209.483765,14.3858,638.972,5156.0,4.468380000000001,0.901985,5/15/2019 18:24,10/30/2020 1:59
2280,744.01,744,437242640,437242640.0,1,KP,11h01m35.85s,165.39936799999998,-23d51m39.41s,-23.860946,-43.9,-65.794,2458546.422,4.3178,2.10235,11444.82441,11.81374,301.25157,1062.556615,9.7566,132.096,5700.0,4.505780000000001,0.93,5/15/2019 18:24,9/30/2020 10:00
2281,745.01,745,444842193,444842193.0,1,PC,09h51m01.78s,147.757437,-55d19m05.88s,-55.318298999999996,-52.223,-5.862,2458544.269,1.0776860000000001,2.678844,480.65960700000005,2.1586,2147.274902,1736.167725,10.5488,175.38099999999997,5741.0,4.47122,0.9753120000000001,5/15/2019 18:24,10/30/2020 1:59
2282,746.01,746,167418903,167418903.0,1,PC,06h38m28.99s,99.620795,-67d38m56.22s,-67.64895,-3.159,6.515,2459181.253,10.981554,2.16601,9101.829756000001,11.17272,87.861138,780.8524110000001,11.3786,234.418,5614.9,4.47,0.9577190000000001,4/1/2019 16:52,2/19/2021 16:00
2283,747.01,747,15445551,15445551.01,1,KP,12h21m17.92s,185.324682,-52d50m26.94s,-52.840816000000004,-1.3559999999999999,3.9189999999999996,2458569.667,1.68281,3.0157380000000003,8618.416992,16.173008,4382.625977000001,2075.168457,10.349,298.392,6271.0,4.08214,1.66657,6/5/2019 19:57,12/17/2019 10:00
2284,748.01,748,104024556,104024556.0,1,KP,13h04m10.51s,196.043793,-35d32m58.3s,-35.549529,-18.658,1.037,2458569.94,2.021986,2.975452,10011.40918,19.47126,5158.081055,2161.433105,10.3182,423.55199999999996,7000.0,4.134119999999999,1.79,6/5/2019 19:57,12/17/2019 10:00
2285,749.01,749,5868998,5868998.01,1,APC,12h31m07.68s,187.78198799999998,-23d46m25.37s,-23.773715,-35.236,-35.044000000000004,2458569.934,0.63554,1.257326,51164.63672,14.372489000000002,233.512695,997.005066,13.9372,232.123,3602.0,4.8169,0.442,6/5/2019 19:57,11/30/2020 3:13
2286,750.01,750,14614418,14614418.01,1,KP,11h35m49.78s,173.95741999999998,-29d09m21.83s,-29.156064,3.179,-4.904,2458569.539,0.837778,1.946109,23477.74805,15.728694,2947.487793,1879.242188,13.3898,624.368,5600.0,4.43826,1.02,6/5/2019 19:57,12/17/2019 10:00
2287,751.01,751,14661418,14661418.01,1,KP,11h36m02.37s,174.00986899999998,-29d32m36.11s,-29.543364,24.921,-9.907,2458570.99,4.723155,2.273932,22872.91602,10.973211000000001,89.65853100000001,784.8156740000001,12.4806,229.518,4803.0,4.64154,0.69,6/5/2019 19:57,12/17/2019 10:00
2288,752.01,752,61538902,61538902.01,1,KP,11h45m11.77s,176.299052,-42d03m50.25s,-42.063958,11.67,-1.5930000000000002,2458573.687,5.747952,2.606112,12815.311520000001,10.560429,222.623108,985.1725460000001,11.3743,301.462,5900.0,4.52994,0.9,6/5/2019 19:57,12/17/2019 10:00
2289,753.01,753,61988212,61988212.01,1,APC,11h52m17.87s,178.074448,-47d35m00.29s,-47.583414000000005,-5.922999999999999,-5.052,2458569.455,0.555255,1.622036,23416.40039,18.630966,5682.436522999999,2214.386475,14.3042,597.747,5591.0,4.38111,1.06168,6/5/2019 19:57,11/30/2020 3:13
2290,754.01,754,72985822,72985822.01,1,PC,12h37m11.31s,189.297113,-42d24m49.09s,-42.413637,-13.027000000000001,-6.377000000000001,2458572.224,3.8641089999999996,2.015348,8196.258789,13.896711999999999,904.1158449999999,1398.5428470000002,12.2397,498.36,6214.0,4.26729,1.33208,6/5/2019 19:57,10/30/2020 1:59
2291,755.01,755,73228647,73228647.01,1,CP,12h40m08.78s,190.036564,-44d18m43.48s,-44.312078,-3.7230000000000003,-13.684000000000001,2458570.102,2.540455,2.435804,396.75439500000005,2.181962,834.888062,1370.966431,9.4628,106.307,6003.0,4.47356,1.01076,6/5/2019 19:57,1/8/2021 12:01
2292,756.01,756,73649615,73649615.01,1,PC,12h48m24.9s,192.103738,-45d28m13.7s,-45.470471,-216.372,29.209,2458570.645,1.23938,0.9729059999999999,3399.6875,2.631179,98.65744000000001,803.8078,12.5554,86.1759,3614.0,4.81257,0.44799999999999995,6/5/2019 19:57,12/17/2019 10:00
2293,757.01,757,130924120,130924120.0,1,PC,12h31m58.76s,187.994843,-35d33m16.03s,-35.554452000000005,47.935,107.175,2458571.869,17.465513,3.935338,1064.029175,3.3603300000000003,50.910469,681.27356,9.0498,60.3418,5499.0,4.39962,1.0268899999999999,6/5/2019 19:57,10/30/2020 1:59
2294,758.01,758,131081852,131081852.0,1,APC,12h39m02.92s,189.76217,-31d59m32.16s,-31.992265999999997,-19.0,-26.8,2458575.746,13.273822000000001,6.745216,21531.45703,19.352316000000002,147.684067,889.105225,9.957500999999999,154.532,6072.0,4.29177,1.26126,6/5/2019 19:57,11/30/2020 3:13
2295,759.01,759,152147232,152147232.0,1,APC,11h19m38.27s,169.909474,-39d27m43.49s,-39.46208,-33.382,8.644,2458572.722,4.213316000000001,3.115831,7230.943848000001,13.492417000000001,1050.942993,1452.1601560000001,11.6713,516.0409999999999,6107.0,4.11585,1.55429,6/5/2019 19:57,11/30/2020 3:13
2296,760.01,760,162362398,162362398.0,1,APC,11h17m39.45s,169.414385,-44d01m01.52s,-44.017088,-18.637,8.558,2458578.661,12.352053,6.158533,13945.03613,22.811674,657.116394,1291.309448,10.6171,651.263,7852.0,4.20409,1.7913599999999998,6/5/2019 19:57,11/30/2020 3:13
2297,761.01,761,165317334,165317334.0,1,PC,11h57m03.12s,179.262998,-38d06m17.26s,-38.104794,-111.60700000000001,-18.278,2458576.383,10.563348,2.799465,1887.8221440000002,3.036282,24.019735,564.627197,10.9217,66.8154,4368.0,4.56706,0.712611,6/5/2019 19:57,10/30/2020 1:59
2298,762.01,762,178709444,178709444.0,1,PC,11h04m17.94s,166.074742,-47d49m17.39s,-47.821496,-159.157,-24.515,2458572.679,3.471635,1.3734309999999998,43087.32422,7.316022,13.769364999999999,491.301666,13.6615,98.4458,3399.0,4.914680000000001,0.335,6/5/2019 19:57,10/30/2020 1:59
